SUBJID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63
GTEX-111CU,-0.4061925696666297,1.928416512895066,-1.0001164123162831,-0.7664413630494566,-0.8569623777792261,0.1823761141706538,-1.1139372153566884,1.3523845818311528,-1.023392193391521,-1.438549182645292,1.2443845388232115,-0.9924772957033684,-0.1305846375599525,-0.5906857713824718,-0.7478585947633022,1.2443845388232115,-0.7417216005233308,1.3759692008680082,-0.4213912770678052,0.3910871229289391,1.8718707308672449,0.977370221692195,2.1501937961635003,-0.3216987953648042,1.82074492261502,-1.4930045626254098,-0.3168051375343428,0.8173487968777844,-1.0472360474261069,-1.8457049029212595,-1.1139372153566884,0.0604935871747794,-1.0078143423127026,2.2552325088429965,-0.7664413630494566,1.5522864776181842,1.023392193391522,0.1776496307692544,-0.1118451385279671,0.6470103701484196,-1.5522864776181842,-0.6759500545663616,1.224458743278325,-1.0078143423127026,-0.3961121933896049,0.7789781621703243,1.3183573694113604,-2.3932998646116794,1.2343603801814165,-1.0883562937618656,-1.4930045626254098,-1.3759692008680076,-1.5840930675378757,1.899384692461367,-0.9478060492911888,0.4264790471503241,-1.5073326312512032,-0.6701174349839331,1.7739779942235527,-0.2682625678197609,0.9478060492911886,-0.220344368026539,1.031275009879428
GTEX-111FC,0.933330502902325,-0.1965804839448126,-0.0372127170621942,-0.8910305119824391,0.2634447638039344,0.7602179716124496,0.962482977182896,-0.2538273506747333,1.6906216295848986,1.1139372153566884,-0.1965804839448126,-0.2060719695833272,0.3119190548203253,1.1402686438941925,0.2682625678197607,-0.2730866066364132,0.3168051375343427,-0.8238609817031132,0.3512278212462599,0.2060719695833272,-0.7174469963041701,-1.6530030581052302,-0.7234755745418949,-0.7602179716124495,-1.275234241104605,1.5369552544493164,-0.2490274894100124,-1.388054028556375,-0.0511780111120515,0.1352764286523606,1.4255825774365014,0.5741553087945971,0.2827539046344999,0.201323959635,1.3408692908803477,-1.023392193391521,-1.0078143423127026,-0.1446690574398205,1.1314042769717068,-2.10546945092069,1.1226279320577794,0.9478060492911886,-0.6759500545663616,1.6906216295848986,1.928416512895066,0.4469425897337917,-1.0472360474261069,0.4832158447606152,-1.9591709979048224,-0.5632218016027938,0.6643075238930058,0.1305846375599525,-0.8436109784655275,-1.4517622707385982,0.0604935871747794,0.1258957192703828,1.3640820484975271,-0.1634935259298645,-0.3168051375343428,-1.5219770060190867,0.1493701104165828,0.2924477009350161,0.5415534608499961
GTEX-111VG,0.5308145305532521,-0.6818057608465092,0.1729271126904469,-1.2443845388232115,-0.6299046699224384,0.2779170089683694,1.5840930675378757,-0.1918414273303961,0.2060719695833272,1.928416512895066,-0.664307523893006,-0.6299046699224384,0.3661063568005698,0.9478060492911886,0.9698997294331956,0.6759500545663616,-0.3413520209215255,-0.1352764286523604,1.0078143423127026,0.6355858691140571,0.1682084481374105,-0.3611379974371059,-1.5369552544493164,-1.7739779942235536,-0.904950425274544,0.462413546573279,0.3364266374948573,0.4011472862273944,0.8636956533670372,2.105469450920689,1.6530030581052302,0.4112482139938643,1.7103643678208365,-2.199684129871477,0.2827539046344999,-0.3119190548203253,-2.255232508842998,0.8044272335589819,-0.4832158447606152,-1.1860019705320748,2.199684129871479,1.400345043136658,0.0604935871747794,0.8304082942029329,-0.8436109784655275,-1.4255825774365014,-0.6935879849651033,1.0392224351527355,-2.3932998646116794,1.1314042769717068,0.3021690572528446,-0.6995152985526998,2.318757970977832,-2.1501937961635003,1.1402686438941925,0.6017961577614437,0.2730866066364132,-1.0078143423127026,-0.65275435145221,0.4112482139938643,-0.4572444368663248,-0.3810663862643338,-1.2050075920152503
GTEX-111YS,0.0139520014707611,1.3640820484975271,0.546946359787327,0.1165260755991407,-0.0651532940076319,-0.904950425274544,-1.1053298282224613,-0.6935879849651033,-0.5686800575348554,-0.9119765235615476,1.1492235271996152,-0.9848956614915162,-0.2442333585910436,0.8369913991407895,-0.1587822354845152,-1.4255825774365014,-0.0279067194760659,0.8369913991407895,0.6585199505483372,1.6715166841106104,0.6412876570233801,0.8173487968777844,0.1352764286523606,0.0511780111120515,0.1399711994794717,-0.32660016939701,-1.871870730867245,-0.4418094672275395,-0.6995152985526998,-0.3168051375343428,-0.4418094672275395,0.6299046699224384,-1.4003450431366584,0.8044272335589819,-0.6017961577614439,-0.4572444368663248,0.5851578873218706,-1.2050075920152503,-0.7789781621703243,-0.5851578873218707,-0.5095173924720496,-0.3611379974371059,0.9924772957033684,0.6017961577614437,1.0716906581760843,1.0634684328718786,0.8173487968777844,-0.514819675081733,-0.0372127170621942,-1.0799859809506631,0.0279067194760658,0.1918414273303961,-0.4727891209922674,0.4315778808977973,-1.0883562937618656,-1.3640820484975271,-0.3810663862643338,0.2924477009350161,0.9119765235615476,-1.8457049029212595,1.2964944386804569,-0.8704683159405441,0.1305846375599525
GTEX-117XS,0.7174469963041701,-2.484125224707312,0.6017961577614437,-0.6585199505483369,1.0553174817566977,0.4572444368663246,0.933330502902325,0.65275435145221,0.3413520209215255,0.6643075238930058,-0.32660016939701,-2.6016947511653714,-0.8436109784655275,0.4418094672275395,0.884134934875026,-0.7852926508502125,0.4572444368663246,-2.255232508842998,0.1587822354845152,0.8238609817031132,-0.5095173924720496,-0.0093011666671462,-0.1352764286523604,0.0279067194760658,-0.7852926508502125,0.6017961577614437,-0.4061925696666297,-0.2973048669834489,0.8910305119824391,0.0558351934681737,0.5308145305532521,0.1446690574398205,-0.4520875158696413,-0.3315094021268153,0.462413546573279,-0.7789781621703243,0.3413520209215255,-0.7789781621703243,0.5577802741991821,0.0791413141184694,0.4011472862273944,0.8369913991407895,-3.112470178603051,0.5851578873218706,0.955118795069792,0.2538273506747331,-3.112470178603051,0.3710837698778,-0.5577802741991821,-1.8457049029212595,-0.0279067194760659,0.6017961577614437,-0.3021690572528447,-0.1399711994794718,0.3119190548203253,0.3961121933896049,0.4572444368663246,0.0511780111120515,0.0139520014707611,-0.2490274894100124,-0.3070404075144982,-0.107166650845959,0.0838072954543562
GTEX-117YW,0.4061925696666297,0.1399711994794717,0.1493701104165828,-0.3216987953648042,1.1674153587269775,0.4011472862273944,0.4011472862273944,0.8910305119824391,0.0931448373144652,0.8569623777792261,0.2203443680265389,-1.5840930675378757,-1.7968702837153614,0.8044272335589819,0.2108246297118815,-0.4469425897337917,-0.664307523893006,0.525468011519798,1.7307972047605154,-0.3413520209215255,-0.0046505330426104,-2.7723180400283463,-0.6585199505483369,-2.3187579709778325,-3.112470178603051,0.3661063568005698,-0.5741553087945971,-0.3512278212462601,0.4264790471503241,0.0978166045653749,0.5361762663658064,1.195450804572871,0.1682084481374105,-0.3168051375343428,0.1776496307692544,-0.107166650845959,-0.4832158447606152,-0.0232546771714069,-0.6412876570233803,-1.340869290880347,0.2490274894100126,0.8636956533670372,0.4112482139938643,0.2108246297118815,-0.6017961577614439,0.0604935871747794,-1.0968035620935137,0.5577802741991821,-0.4061925696666297,0.7980166062079388,-0.0418668742548895,0.520136471164208,0.2924477009350161,-1.275234241104605,0.5308145305532521,0.2827539046344999,0.1212095673006741,-0.9848956614915162,0.2203443680265389,-1.0155724616555522,-0.2538273506747333,0.0791413141184694,0.0046505330426105
GTEX-117YX,-0.0372127170621942,1.6715166841106104,-0.904950425274544,-2.1501937961635003,-0.7356124152439232,-0.2827539046344998,-1.3759692008680076,0.7417216005233305,-0.5796478267226205,-1.7103643678208365,1.5369552544493164,-1.2146757214668782,-0.0558351934681735,0.4989554619580166,-0.4213912770678052,0.0139520014707611,0.3413520209215255,1.4255825774365014,0.0,-1.9918985578978008,1.5369552544493164,0.933330502902325,1.4517622707385982,0.1682084481374105,0.8238609817031132,-1.4255825774365014,0.5361762663658064,-0.0558351934681735,-1.340869290880347,-0.6355858691140569,-0.7916386077433746,0.65275435145221,-0.2346617948613114,1.2443845388232115,-0.8436109784655275,1.7519793109683377,0.3512278212462599,0.1399711994794717,-0.0325593658056133,-0.3910871229289391,-0.7664413630494566,-0.7174469963041701,1.5369552544493164,-0.346285699342696,0.1352764286523606,-0.0186031380810724,1.3408692908803477,-0.9261656018472316,0.381066386264334,0.2586330669514177,-0.6935879849651033,-1.438549182645292,-1.5369552544493164,1.84570490292126,-0.596231764610585,-0.0744770551717116,-1.2545353222880942,-0.5741553087945971,1.4255825774365014,-0.664307523893006,1.1053298282224615,-0.8173487968777844,-0.5415534608499959
GTEX-1192W,0.467595041522105,0.3021690572528446,0.6701174349839331,-0.2490274894100124,0.6935879849651033,0.3961121933896049,0.1634935259298645,-0.0511780111120515,-0.3315094021268153,0.1399711994794717,0.2924477009350161,0.9190479335937772,-1.871870730867245,-0.520136471164208,-0.32660016939701,-1.031275009879428,-0.7726945818405243,0.977370221692195,1.1053298282224615,0.9119765235615476,0.3364266374948573,-1.0155724616555522,-0.3710837698778002,0.681805760846509,-0.4264790471503241,-0.8173487968777844,-0.5686800575348554,-1.3759692008680076,-0.3364266374948575,-0.7726945818405243,-0.1634935259298645,0.7417216005233305,-0.7916386077433746,0.0046505330426105,-0.0418668742548895,-0.6017961577614439,0.6470103701484196,0.32660016939701,-0.3512278212462601,0.1305846375599525,-1.167415358726977,-0.2730866066364132,0.4572444368663246,-1.2343603801814165,-0.9478060492911888,-0.3910871229289391,-0.0884751021146149,-1.2545353222880942,-0.1212095673006743,-0.2924477009350161,-1.3295291071787323,1.1582715276653734,0.0884751021146148,-0.1493701104165827,0.5095173924720495,0.8238609817031132,-0.229884117579232,-0.7916386077433746,0.6470103701484196,-0.5632218016027938,-0.1493701104165827,0.5308145305532521,0.7789781621703243
GTEX-1192X,1.84570490292126,-2.255232508842998,0.5686800575348554,-2.7723180400283463,1.5073326312512036,1.84570490292126,0.8772811433566338,1.4517622707385982,1.8718707308672449,0.2060719695833272,-2.3187579709778325,-1.6006161338119125,0.0372127170621943,-0.7478585947633022,1.438549182645292,-0.2108246297118815,0.5851578873218706,-2.026910034791593,-3.112470178603051,-0.107166650845959,-0.7664413630494566,-1.2343603801814165,1.635039266801711,-1.4003450431366584,-1.2964944386804564,2.2552325088429965,-1.023392193391521,0.7417216005233305,1.1139372153566884,-0.229884117579232,0.4989554619580166,-2.1501937961635003,0.2730866066364132,-0.3119190548203253,1.7739779942235527,-0.1305846375599525,1.3073477923443682,0.381066386264334,0.525468011519798,-1.0634684328718786,0.0838072954543562,1.1582715276653734,-1.8457049029212595,1.1766578532028555,0.2490274894100126,-0.5254680115197978,-0.4727891209922674,1.0553174817566977,0.3661063568005698,0.2973048669834491,1.0553174817566977,1.1492235271996152,-0.1493701104165827,-0.1165260755991406,0.6129813329265346,1.3408692908803477,1.5679914964717907,-0.1871066753278251,-1.9918985578978008,-0.2875974245860253,-0.6701174349839331,0.6585199505483372,0.9924772957033684
